cash,burn_rate,runway,pmf_score,retention_rate,traction,adaptability,decision_delay,team_strength,tech_debt,scalability,regulatory_risk,external_shock,failure
394288.2269444567,130441.20259625887,3.0227276282085205,0.45825289049151663,0.5456167893159349,0.9414648087765252,0.38610263780077425,11.534286765886971,0.9053506419560637,0.19579113478929644,0.06936130087516545,0.10077800137742665,0.018221825651549728,1
103498.53114836912,138186.32081618957,0.7489781227046279,0.07118864846022899,0.3189756302937613,0.8448753109694546,0.023271935735825866,9.77362179106723,0.28185477477339993,0.11816482762165625,0.6967371653641506,0.628942846779884,0.877472013527053,1
737720.3333658469,161678.78142504548,4.562876630214182,0.2820345725713065,0.17743954377972282,0.7506147516408583,0.806834739267264,11.88606170400808,0.4126176769114265,0.37201808579278317,0.7764129607419968,0.34080354025301784,0.9307573256035647,1
859828.6243245817,88653.83533812859,9.698718854578232,0.7508710677914974,0.7545428740846823,0.10312386883593261,0.9025529066795667,6.063028469374286,0.8264574661077416,0.32004960103061175,0.8955232284962005,0.3892016787341631,0.01083765148029836,0
906328.1566550711,22800.901973296044,39.7496624351328,0.31931363759041487,0.9500619670508049,0.9506071469375561,0.5734378881232861,7.582046546037591,0.44844552197831977,0.29321077169806453,0.32866454536991596,0.6725184560770384,0.75237452943768,1
793663.25328859,158975.53784493802,4.992360862856242,0.09120610304869037,0.49442030470258147,0.057558760016644284,0.5495288823237355,5.298366016480524,0.8877041827582998,0.3509150125520787,0.11706701642760586,0.14299168205283586,0.7615106317174722,1
622035.8826830984,24718.9218439441,25.164361399341992,0.08410680611499743,0.70096913145912,0.07276300636419353,0.8218600592903562,8.474906725877954,0.08134878064189976,0.08483771408519192,0.9866395785011755,0.3742707957561203,0.3706421470668909,1
814671.5715849275,189713.47258985243,4.294220966300015,0.9860010638228709,0.7533781852589416,0.37625958553091576,0.08350071669866876,9.325762991129242,0.558404249735805,0.4242220092469763,0.906354385094736,0.11119748230615134,0.49262510429085915,1
21240.10831974488,96388.82518885462,0.22035861810878113,0.05630327568183735,0.11881791626807192,0.11752624677710488,0.6492103021160636,8.952538551185079,0.5833687650971596,0.9621725484745419,0.37487057952370406,0.28571208628186073,0.8685991281894603,1
231359.8801342581,192828.3951909192,1.1998226708529567,0.012154474689816341,0.969878826707639,0.04315991195057611,0.8911431136980711,6.332413309035598,0.9929647961193003,0.07379656473539886,0.5538542844013208,0.969302535619099,0.5230978441701488,1
633104.6517539099,140670.99435200036,4.5006055062758366,0.45454106476777323,0.6275580800840634,0.5843143119231002,0.901158010490989,0.5453565640974944,0.2809631895922303,0.9504114840765587,0.8902637838909163,0.45565675278571294,0.6201325978015367,1
284607.37115132133,41683.62614613346,6.827797806111005,0.46369840493998216,0.3533522280260528,0.5836561118508721,0.07773463696498484,11.692737691993997,0.9862107444796029,0.6981617140197451,0.5360963663441204,0.30952761628632774,0.8137950197069487,0
687883.8608283405,36710.3031722538,18.73816888955179,0.9109271844938425,0.822537242923169,0.949799913291924,0.72571950838836,7.360982351229478,0.4182430362906189,0.9327284833540133,0.8660638895004084,0.04521867010618941,0.026366974497252005,0
382698.7332092691,163057.8995024574,2.347011303205838,0.9872761293149445,0.15041689110352818,0.5941307153521351,0.3808908566310215,11.638972773775238,0.8421189231357087,0.8383287047111379,0.4686931597949703,0.4148195023376652,0.27340707193070624,1
65811.74168441785,173620.86336973537,0.37905433947916767,0.8129010091300776,0.9997176732861306,0.9966368370739054,0.5554317056026274,9.227848982166126,0.944765729882428,0.8496473906774115,0.24734810174319766,0.4505441353100935,0.12915941515149498,1
954510.5169861352,123204.0537179216,7.747395383365453,0.22864280550346272,0.6717006844058567,0.6181282404578958,0.3581627180328405,1.3626911063955482,0.6715731955927996,0.5203077009037933,0.7723183917356393,0.5201635011119934,0.8521815003185401,0
556387.7703867407,114382.90444940032,4.864256359505808,0.876653602658345,0.40348286621239704,0.13401522845064073,0.028782676313338973,9.061647068083428,0.6203095513534647,0.7040797680992236,0.21296416150891073,0.13637147558676976,0.014544665667881929,1
357081.683218531,120033.94893665345,2.974839088289737,0.3922440450997323,0.43747492202372906,0.9041586944937484,0.34825546702330035,6.167873869917729,0.7836530127411431,0.39654278232127016,0.6220867002278735,0.8623637087467452,0.9495206236576421,1
155602.74611974755,185684.5869064914,0.8379949499960774,0.4921162930795382,0.25824438829895835,0.4591357562382613,0.980032575285477,5.911417127914435,0.3287516102875082,0.6334008543167258,0.24014561877819307,0.07586332810866392,0.12887972191064923,1
136765.38056819473,34621.0252348974,3.9503561676832595,0.13882717264941014,0.6408747448032146,0.18188008439914483,0.3456672833238632,10.761460918872142,0.47396164026287235,0.6675577385210272,0.17231987120162984,0.19228901880867078,0.04086861626647886,1
177245.7124414429,59325.11611123193,2.987701062550222,0.17701048427674682,0.08870253375705561,0.12063587110060081,0.46077876803272577,2.47600462086951,0.36426986104807546,0.5034172708548569,0.6903948286293653,0.039312139841098936,0.7994103989090426,1
631621.3855959987,20943.011230030024,30.15905299665416,0.8735786241067772,0.9208724005318132,0.06107795985486375,0.2768776481472037,9.674415357516736,0.7482596903836584,0.18452101935637732,0.2093493233367103,0.370472102791382,0.4845229851910213,0
622072.223814993,76938.15971610563,8.085353563308239,0.4625347161331479,0.7474709381337565,0.0366832028905979,0.25243694434402075,8.56019503061463,0.8952068376871993,0.5116774421156661,0.5321134852653157,0.10717201133977605,0.44741236682345464,0
537291.093790473,52281.74820877228,10.276838709466139,0.26924323094938096,0.37728416310462265,0.02007119777772637,0.3220791655831783,2.5373760839585358,0.32749735217791465,0.11976213181925122,0.890527280739895,0.5935924535540487,0.6791023191444896,0
791279.5262212649,102196.22879116617,7.742746827167295,0.08692028808742369,0.5371065418185478,0.5868411180208791,0.74543947418433,5.179914554756152,0.12758030279556376,0.28377590579872447,0.3630822963986351,0.6459172413316012,0.5707783046689119,0
362535.75863886776,197370.47351463104,1.8368287423295513,0.6057748193568872,0.23722679173599448,0.10178247262040374,0.15285913918433203,2.9514927406140976,0.16068137325955567,0.18656702405130576,0.2850951686938471,0.17337359529475482,0.8967654246264252,1
89431.40820502579,107279.72096619966,0.8336282700921892,0.4103968269896615,0.9823786169086064,0.11203890216805235,0.39785559904574164,11.633645199304427,0.8655071258939803,0.8170720709492799,0.25790282704493983,0.17088758739006582,0.668643219924431,1
930082.2292363099,113568.76413771631,8.189595407663933,0.5716126894698998,0.2799790936602842,0.7694929331919369,0.18704374855752337,3.884150836850924,0.4254364386164168,0.507610378684455,0.24240973241508024,0.11483682473920354,0.6106200424416326,0
295744.2477078532,118341.45317740939,2.499075681152011,0.1543627152742023,0.4811401018548175,0.5325894325515859,0.05182353682242691,4.0392513383270465,0.13441467693897424,0.06337497047276774,0.9899602323899452,0.32235384497472297,0.8098744458546349,1
262094.2482161262,137893.0308336662,1.9007069946288873,0.7602278598896866,0.5956387406078443,0.47157618855015837,0.41184091414726853,4.186419198515944,0.9295291442478258,0.8306194077877291,0.9650269106665126,0.12429722348554473,0.7308674752036443,0
938957.0522528274,40340.44790230373,23.27582119382483,0.0664962673667775,0.741120649290059,0.5744731131799119,0.8418287767582721,1.677268519515474,0.7952673118598902,0.20162732004774453,0.1636559428657045,0.16426579793099294,0.8145747202313821,0
668545.2484892381,106997.75782997826,6.248217364999095,0.3588304841235025,0.8772005408131083,0.3924451074226354,0.8165994394715771,5.2696189028426215,0.3769444294249076,0.46267978566960644,0.3013778741641421,0.7476093801762511,0.5027203900924792,1
239890.56819534913,180417.04178854084,1.329644726558119,0.3838912213732114,0.5435528611139886,0.9064721109645469,0.6242379959139921,1.4027764885003688,0.9398321236134751,0.6277080530714179,0.3349056146570861,0.13927207266338726,0.794025189270296,1
623872.0283692284,109024.9129353827,5.7222887097280895,0.8938925830509576,0.7885972112245307,0.15167487973275118,0.31172206779554823,2.981869677773589,0.743946292572677,0.03353243473577938,0.5698896848713165,0.7624586857406905,0.8767656367617495,0
348660.9312287484,165145.1744110425,2.1112389900109307,0.11063173695520723,0.8464522917345182,0.12748866233198242,0.39728729056036727,9.567544389354644,0.14991742734877378,0.22925139523264149,0.7222525683930663,0.7200365365460744,0.6411476328852973,1
697008.960022429,110831.26645278126,6.288919926033543,0.25179905890695276,0.34569599350391944,0.18159771680142567,0.9084505613336283,7.000701537193446,0.4008514167636399,0.4620058036441327,0.9472833396118153,0.1533514031160802,0.5862298320167972,1
510829.79209562135,124233.57590975633,4.11184970210219,0.01811018382084051,0.8721239089441515,0.9321182824836124,0.5651331835892089,8.359809886522708,0.9224993811772957,0.7072386343133986,0.15253904291426135,0.5762883601668132,0.6067150463828559,1
429889.3645893622,148606.62594682095,2.8928007876526216,0.9343670147690148,0.9255685129067763,0.4508393714041321,0.11323804584075525,11.818094387548015,0.8388980864459341,0.12466268120326685,0.9208418826173723,0.8698963620621283,0.5188380571260721,1
595362.68138748,82805.5272546754,7.189890592162909,0.05476163882203133,0.3351972416459009,0.8028534485980114,0.004632023004602859,4.00199006029373,0.3981686935909433,0.5373956029379229,0.9198556164127605,0.34634599436596125,0.3469532018962277,0
740126.2356286509,93182.4984735124,7.9427601508134655,0.22460482293998196,0.4524395161326934,0.14085702037979986,0.1763869865062233,5.980413272873757,0.4189254495045479,0.9148459010681,0.3623938991166331,0.5805883502780435,0.6322642879195304,1
22963.512022450297,134389.78754325857,0.17087244828821982,0.17803596686975143,0.9610703174694551,0.14866272775311296,0.41462412372702373,1.0241960169437263,0.9968742518459474,0.5021950103312426,0.5953850173200438,0.06707647738842748,0.7499604703991778,1
217806.5371646299,180120.5864409392,1.2092262270978547,0.20513964048200717,0.19068772066366657,0.03654966784809488,0.47206694510999925,6.778093599151397,0.06570863942835237,0.7755276166950106,0.4532888347480276,0.52439026932758,0.44076274693822814,1
406755.43026657274,114129.86460510248,3.5639701464115086,0.1552402459307125,0.18192813049527112,0.8617856210135173,0.9461154621336327,4.479711795357035,0.27074467314355377,0.6439995432390158,0.4087341710980964,0.02538635566034486,0.15615259736619036,1
718812.5065589235,133490.1686724795,5.384759894360031,0.02709599250348349,0.22197216193294944,0.2310747965880714,0.6718927435987284,0.23652645305236986,0.10410858198457384,0.7999160853731894,0.1785446620543336,0.6527461078518747,0.23818278104672652,1
108446.97883175171,52418.577244893546,2.0688653628483644,0.7222669318556592,0.8556964681062857,0.8302198645669916,0.3971835296184548,8.017021638847755,0.20498429541582097,0.29314773026101326,0.8963358185211198,0.013001923510736035,0.08550853085446808,1
215807.39259456703,10173.779755394844,21.21211563284835,0.18143543508979731,0.5830415609696922,0.42142455059249795,0.8926717110769748,9.80932274086129,0.34181735169787597,0.2594234334312925,0.3796924081672669,0.5902949425148077,0.26806364082287626,1
627907.4187706427,84835.27217729189,7.401490001215751,0.5520471808519802,0.4361265291353167,0.29446575954191767,0.9484533069621567,9.16326952991713,0.14011317576645255,0.8684679758979128,0.48743119824951364,0.8945522268940914,0.7998552559473152,1
430961.36942454113,9381.515122422894,45.937288785528274,0.2686773593849461,0.5416342146608669,0.6334782198261473,0.2578876854332023,1.6722728888738896,0.8349302367992991,0.9844021807035521,0.5256901823026858,0.1716792858483035,0.27230732651936895,0
28206.769781992065,183288.26727929732,0.153892937069508,0.11775108289014113,0.5765164755142536,0.274055220687206,0.5541780025157934,7.81704466022237,0.8297418037072016,0.2064212717606032,0.010995828658480478,0.13688563006880727,0.9000186418481051,1
875151.1767868901,121495.55492321012,7.203153871267302,0.6005168604336534,0.6650366745462555,0.1753712786234496,0.9144119459249598,5.025246298704877,0.38313852824949746,0.5189177052828375,0.046965966775055046,0.1662833687560794,0.7380336164263704,0
91970.68124587521,122614.6613459457,0.7500789892196383,0.24534910968132095,0.38929561404197655,0.28869373677069987,0.35567271646494913,8.628550862210947,0.297121715623175,0.5664046402968972,0.47605040219909966,0.6636711653626481,0.936829739324758,1
735246.3762381478,46913.37382519757,15.672425926511405,0.031183135061284672,0.2622640442998251,0.5950779307002548,0.05142581348425035,5.956394966414836,0.5968428489168892,0.3342438908169608,0.7709122037458219,0.1065982531337718,0.07513778173580876,0
730906.8686415673,101620.8066602087,7.192492292306964,0.688402396427736,0.4348273386037462,0.2464020332391068,0.8191023176741997,9.592990547627751,0.6946964708544268,0.2721451372299627,0.5902306668690871,0.3609738969400268,0.09158207332663415,0
918140.4397076204,31679.633029197474,28.982041517381784,0.9502373538208024,0.44600577295795574,0.18513292883861965,0.5419009473783581,10.4753500305169,0.7322248864095612,0.8065611478614497,0.6587833667107174,0.6922765645178525,0.8491956515653193,0
257171.3287705941,100437.86791041239,2.560501672536332,0.22120944181960223,0.987668007996647,0.9440593396866133,0.0394268113685059,8.466902070188262,0.9252483174156658,0.18057534512733353,0.5679452305526295,0.9154882975880418,0.03394597858579884,1
700446.0645743716,62983.0564376474,11.121182492434393,0.9243961953765304,0.9710582451653678,0.9442664891134339,0.47421421665746377,10.344511811871762,0.8445493985350704,0.31910047324325563,0.8289154741506773,0.03700763471549262,0.596269878482053,0
237708.74891482602,28510.54272656937,8.33757361950539,0.07695320162920916,0.6962887758781398,0.33987496376806614,0.7247667715287615,0.7842760895873084,0.31529033783061033,0.5394912923753372,0.7907231648389635,0.3187525029320699,0.6258913764370091,0
887117.9707538253,125093.32169554938,7.091649328114272,0.23295947475363377,0.02440078155653802,0.8700988739009299,0.021269410850387138,10.496420072210393,0.528937134027212,0.9390676985128962,0.7987832357736654,0.9979341105333375,0.35071181545171015,1
769516.4060418156,83376.52815380222,9.229412918493217,0.47987562030390885,0.6275054632183701,0.8736771141863388,0.9840834691992951,9.219280966374217,0.41776678216733376,0.4213570022770702,0.7375823015888915,0.23877714576830233,0.11047411313139466,0
361075.93606436875,61011.603372545935,5.918151894150123,0.2963081204559901,0.23360775104990994,0.04209318963636188,0.01787393473341381,11.852668676832378,0.42777313373586234,0.3843266471596817,0.6796472826930698,0.21825388786506417,0.9499611839502253,1
788481.5642713965,22435.145450890606,35.14492767596905,0.41758077578492836,0.8791183075621647,0.9447320222914103,0.4674015112498697,7.360936670528492,0.16703394609207523,0.9911686261369765,0.2316717013834434,0.9427317741351257,0.6496466489923685,1
611659.4269300705,104974.25964821917,5.826756282728849,0.2306698117177587,0.17652803200550826,0.22048620907017535,0.18643826214425452,9.35501368280104,0.3501252591667301,0.05784267656339637,0.9691026301408113,0.8837858849634257,0.927752283195213,1
994958.7444199709,38909.57359780002,25.571052376585968,0.39624201890265875,0.7582384757040913,0.6960206180537922,0.15389590633985506,9.789997499887413,0.22444057183666066,0.22381761482262308,0.5369744228934136,0.5929399348417032,0.5800862078378112,1
100571.96902377732,176104.86821292416,0.5710913618934041,0.26560004258870606,0.12951492128280417,0.8887480798689772,0.9556514982297534,10.345531407185408,0.8095160747248781,0.6552419806390217,0.5508573706091393,0.08698675991141014,0.4084532130706987,1
378961.63184219087,55651.98783326361,6.809489590517065,0.7234201136885849,0.4958757350787708,0.08104621590764793,0.22018320194981134,8.199105163915151,0.07613085949030018,0.8512069140487687,0.4951465270139743,0.480586577326648,0.5924077846595176,0
826434.1562658977,72822.79554092765,11.348564005640618,0.6780161525590636,0.5657319639957911,0.2670282701694213,0.878629986355158,9.569112259283138,0.6584518346584255,0.8505817290942419,0.8672942009598024,0.7083629767150348,0.837013328363672,0
700496.7470525908,137627.45049325857,5.089803992895323,0.6186113782151843,0.7527166395576412,0.1586051052930737,0.8808707591989284,10.462122332942783,0.029247283034559146,0.8258167505647627,0.1288698674734452,0.3351188542591419,0.7435082562916078,1
169152.29708782514,164503.56970321713,1.028259127707653,0.8321341779577419,0.5074677337608362,0.00638587171683358,0.2870381331749128,7.4031230205089065,0.9811861780274235,0.6318135270166684,0.2598035810641598,0.6340057030996114,0.5399853797158555,1
782046.9411996321,25861.22457125689,30.240135730804784,0.761027902502028,0.5412665786761103,0.9629920038589946,0.3418721660386861,7.591462717607378,0.9320281055100175,0.10250972799067926,0.9372284872364511,0.6878857223008134,0.0678370591051719,0
307953.9312773481,143093.5572858299,2.1521159800521903,0.0673506014687717,0.5821704601762733,0.34588305695295674,0.6209155177674771,0.5489044057501542,0.8715368061523763,0.9734889691773969,0.9688778552856915,0.7496518317429247,0.13008624013063197,1
760680.5639697324,9794.448709466295,77.66445938243953,0.022123551528997254,0.32361021914954125,0.48864319040466575,0.7704074178077932,8.199544519278062,0.44590270637674834,0.2736266662816659,0.9971245001577111,0.42618130223597295,0.4513870243296755,1
171987.58297975248,159987.86200623622,1.0750039460684118,0.6936822257814886,0.2207696127887604,0.0823810456158427,0.6804993020747131,7.854134571373622,0.2732595269982093,0.9508635622504104,0.15105789178090023,0.4323348010426019,0.9436159201675989,1
425530.04375686107,129512.55979449669,3.285627621228925,0.3975943979627943,0.27421520234867003,0.9839776479598282,0.409334006315043,10.729190444149612,0.22995460589108618,0.2131047040250833,0.03113408288451136,0.651666825375885,0.36852634372376114,1
865714.6673412407,97275.93180485365,8.899577226131955,0.9681934279147217,0.18552551570312115,0.8686231679556108,0.7765968527917417,9.251062135728624,0.8447832281168877,0.7610239909429989,0.6262203216314154,0.13124487768238757,0.032526179491251916,0
921639.36933753,125246.81133154391,7.358585496423025,0.7965372909761763,0.4815223515125501,0.11730818896239448,0.12518579220255044,8.226783446747657,0.4303058948994627,0.20052472670033672,0.4915945467414369,0.06420893707513409,0.5819714019143988,0
276303.4703907467,160524.0246242517,1.721259300827443,0.31036195892357377,0.4552201490818012,0.011620539908100636,0.07244688779455888,4.709922676880218,0.4799388347171235,0.6000205481193037,0.29166257870930323,0.6949818861265425,0.8601223971892046,1
782052.4790044163,12725.670942929642,61.45471484463639,0.48050694725782894,0.10493017841817487,0.24204501586252747,0.9866625932671464,1.7099465148181587,0.49888815345135606,0.6181557343181191,0.702464970544104,0.5596486834869141,0.00977084741918366,0
333196.695161552,105953.77046001873,3.144736555527135,0.08786649914483335,0.35062693120918076,0.033203108791366565,0.07857849715502074,4.763079314419153,0.13271575404306035,0.5675408482615582,0.6894649691372657,0.8005866991090829,0.2001502442448101,1
175807.75643647905,25390.72886520805,6.924092544557936,0.6364302495436367,0.7064757264869012,0.03158614482564204,0.9362122462436898,0.6236554038176689,0.5412963353010705,0.7090605194509164,0.8709691237460856,0.7140869321324278,0.8017280830697918,0
346055.690617378,163890.89718056988,2.111500373544875,0.08011484638467514,0.8948166560605276,0.5475923761537362,0.8172977699624937,5.427819414219602,0.643577695196525,0.5264026609361132,0.7315895217553319,0.08162998203058958,0.0603520839905638,1
254632.20167004497,36111.212622071725,7.051333455205264,0.8717835665922017,0.21921398735804432,0.9758652558191313,0.33689579177110685,2.1854149882643914,0.7896985071424791,0.6587077755008761,0.498195716453139,0.5553635509376312,0.7192017782722638,0
236170.19391798574,199285.11363106468,1.1850869822379517,0.9747931621467831,0.6503256863469369,0.19954245092914513,0.6802282424312913,0.8663809077501101,0.030652502205806065,0.2576828885112137,0.4626229567393163,0.8682725054083805,0.727169069766308,1
745279.4559879813,87971.20021737469,8.471857314057486,0.3459349925469629,0.3710387629846027,0.9876495637360578,0.04010919141248248,10.404377953469382,0.5786754085723934,0.43861541918959046,0.7252576604151365,0.48666894142470285,0.8734232380816606,0
901694.8453711459,87235.5807403238,10.336319626910516,0.2768277972350516,0.5923503285933622,0.912363345616691,0.21066218900566658,7.475599002761793,0.6315602200925206,0.733113022415281,0.1315676851272598,0.7158249646820886,0.909032520665641,1
187886.27778153954,51320.94836015614,3.6610055695581836,0.9713950940416396,0.18097695270948977,0.8543850933695791,0.4922778564480348,2.9667728928381245,0.8707499012725114,0.4453052550026655,0.5148173539296902,0.3592333693997657,0.5929508514349274,0
171888.63385917255,81260.89964709333,2.1152686544902277,0.9694123223352875,0.25813343270112754,0.6567366645412922,0.3251900642246949,9.281677508239207,0.13087366071834983,0.9698210450785447,0.45378954138363925,0.23605046334646396,0.07349674733001266,1
178060.32603666533,106355.91996842345,1.6741928995539748,0.3370031764312863,0.8288833658826095,0.43088752366180594,0.2487142725876299,7.40573983924836,0.7067772168854458,0.16704190790094986,0.16761921628831766,0.03667142693354297,0.7364020150656405,1
667166.482345587,97553.0207712137,6.839014077383208,0.8441704489691971,0.8056701529500532,0.5853543643967521,0.8682712805132586,2.470094520441219,0.11191961939772788,0.2697496115169896,0.05708685608931485,0.531169528001032,0.9366056922949615,0
48950.10526182455,28811.433231955227,1.6989819585765418,0.4521990282834353,0.9338750175279049,0.3161561049767505,0.5072348086883924,0.49887430860470516,0.14834320096208886,0.9866301229588469,0.9651186964360455,0.004939980934409616,0.951811785423239,1
642728.7384373454,174244.0674314043,3.6886692781685215,0.4547398556338591,0.5155960285792502,0.4888465802569202,0.6668642575461043,1.6758150570757548,0.029973589872677953,0.3079299415911909,0.7046807627366467,0.20185345212294836,0.6734324333249173,1
